"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,53626862.977778,770199.396972,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,126027164.583333,2189997.200868,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,231308803.925926,10377928.003604,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,366321650.500000,3545679.581629,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,561823949.111111,115612548.584681,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,735473263.888889,25509759.845432,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,970325953.777778,13891771.017002,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,1237420907.333333,17859985.080256,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkPutIfAbsent","avgt",1,9,1567174087.888889,101701575.953184,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,53.646372,22.962600,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,107.391440,77.008150,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,123.856606,20.005906,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,144.544533,22.859957,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,170.002143,109.842464,"ns/op",50000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,213.738379,114.227907,"ns/op",60000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,1614.002310,1996.409384,"ns/op",70000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,5875.704607,11037.843971,"ns/op",80000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,2419.897712,1140.383686,"ns/op",90000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemove","avgt",1,9,3211.578501,1181.686386,"ns/op",100000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,367.543981,202.003108,"ns/op",10000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,353.957848,112.633350,"ns/op",20000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,310.764096,33.342889,"ns/op",30000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,415.104769,459.832977,"ns/op",40000
"custommap.CustomLinkedHashMapPerformanceBenchmark.benchmarkRemoveWithValue","avgt",1,9,325.215439,109.522333,"ns/op",50000
